,activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type,canonical_smiles,mechanism_of_action,tid
1387,654050,27919,13965,84169,76666,=,108.0,nM,1,Ki,,,0,6.97,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,108.0,nM,,,,CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,Adenosine A1 receptor antagonist,114.0
1388,1209210,27921,12145,253731,5797,=,40000.0,nM,1,EC50,,,0,4.4,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,40.0,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1389,395579,27926,10097,27615,16485,=,30000.0,nM,1,Ki,,,0,4.52,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,30.0,uM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1390,424787,27926,10097,27592,381693,=,14000.0,nM,1,Ki,,,1,4.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.0,uM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1391,424787,27926,10097,27592,381693,=,14000.0,nM,1,Ki,,,1,4.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.0,uM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1392,424787,27926,10097,27592,381693,=,14000.0,nM,1,Ki,,,1,4.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.0,uM,,,,,Adenosine receptor antagonist,105024.0
1393,978110,27931,10938,23872,381693,=,2.7,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,2.7,,,,,,Phosphodiesterase 4 inhibitor,104679.0
1394,978110,27931,10938,23872,381693,=,2.7,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,2.7,,,,,,Phosphodiesterase 3 inhibitor,104707.0
1395,978110,27931,10938,23872,381693,=,2.7,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,2.7,,,,,,Adenosine receptor antagonist,105024.0
1396,209752,27936,12051,213478,381693,=,22000.0,nM,1,Ki,,,0,4.66,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,22.0,uM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1397,209752,27936,12051,213478,381693,=,22000.0,nM,1,Ki,,,0,4.66,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,22.0,uM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1398,209752,27936,12051,213478,381693,=,22000.0,nM,1,Ki,,,0,4.66,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,22.0,uM,,,,,Adenosine receptor antagonist,105024.0
1399,990612,27939,11292,136590,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1400,990612,27939,11292,136590,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1401,990612,27939,11292,136590,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1402,1023080,27939,11292,136589,16485,=,27000.0,nM,1,Ki,,,1,4.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,27000.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1403,990616,27940,11292,136590,381693,=,25300.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1404,990616,27940,11292,136590,381693,=,25300.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1405,990616,27940,11292,136590,381693,=,25300.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Adenosine receptor antagonist,105024.0
1406,1023084,27940,11292,136589,16485,=,48100.0,nM,1,Ki,,,1,4.32,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,48100.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1407,1256464,27949,1775,110939,77702,=,130000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,130000.0,nM,,,,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,Adenosine A1 receptor antagonist,114.0
1408,949284,27956,1945,160189,704882,=,0.000334,s-1,1,k_off,,,0,,BAO_0000179,,,,,,1,Koff,=,0.02,min-1,,,,,Acetylcholinesterase inhibitor,93.0
1409,954591,27956,1945,160187,704882,=,0.0003674,s-1,1,k_off,,,0,,BAO_0000179,,,,,,1,Koff,=,0.022,min-1,,,,,Acetylcholinesterase inhibitor,93.0
1410,949283,27957,1945,160189,704882,=,0.05678,M-1.s-1,1,k_on,,Outside typical range,0,,BAO_0000179,,,,,,1,Kon,=,3.4,M-1 min-1,,,,,Acetylcholinesterase inhibitor,93.0
1411,954590,27957,1945,160187,704882,=,0.01553,M-1.s-1,1,k_on,,Outside typical range,0,,BAO_0000179,,,,,,1,Kon,=,0.93,M-1 min-1,,,,,Acetylcholinesterase inhibitor,93.0
1412,1082808,27959,9988,286572,39624,=,29.0,%,0,Rmax,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Rmax,=,29.0,%,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1413,1082803,27963,9988,286572,39624,=,857.0,M-1 min-1,0,kHOX,,,0,,BAO_0000179,,,,,,1,kHOX,=,857.0,M-1 min-1,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1414,1082802,27965,9988,286572,39624,=,2930.0,M-1 min-1,0,kOX,,,0,,BAO_0000179,,,,,,1,kOX,=,2930.0,M-1 min-1,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1415,1082798,27967,9988,286572,39624,=,185000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,185.0,uM,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1416,1082814,27969,9988,286572,39624,=,126500.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.1265,mM,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1417,1082807,27970,9988,286572,39624,=,23.3,%,0,Rmax,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Rmax,=,23.3,%,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1418,1082800,27972,9988,286572,39624,=,2.8,M-1 min-1,0,kHOX,,,0,,BAO_0000179,,,,,,1,kHOX,=,2.8,M-1 min-1,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1419,1082799,27974,9988,286572,39624,=,9.6,M-1 min-1,0,kOX,,,0,,BAO_0000179,,,,,,1,kOX,=,9.6,M-1 min-1,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1420,1107018,27976,8785,121898,39624,=,400000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.4,mM,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1421,1083078,27978,9597,132965,119717,=,480.0,nM,1,IC50,,,0,6.32,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,480.0,nM,,,,,Acetylcholinesterase inhibitor,93.0
1422,888365,27979,17023,137837,66028,=,3100.0,nM,1,IC50,,,0,5.51,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.1,uM,,,,CNC(=O)Oc1cccc2ccccc12,Acetylcholinesterase inhibitor,105700.0
1423,1083079,27993,9597,132965,119717,=,13.0,%,0,Relative potency,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Relative potency,=,13.0,%,,,,,Acetylcholinesterase inhibitor,93.0
1424,694146,28015,8977,14806,12825,=,17000.0,nM,1,IC50,,,0,4.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,17.0,uM,,,,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Progesterone receptor agonist,36.0
1425,718680,28036,17361,224687,76361,=,99.0,nM,1,Ki,,,0,7.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,99.0,nM,,,,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,Adenosine A3 receptor agonist,280.0
1426,457206,28126,17723,35823,33583,=,600000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,600.0,uM,,,,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,Acetylcholinesterase inhibitor,93.0
1427,457206,28126,17723,35823,33583,=,600000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,600.0,uM,,,,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,Dopamine D1 and D2 receptor agonist,105040.0
1428,457206,28126,17723,35823,33583,=,600000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,600.0,uM,,,,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,Monoamine oxidase A inhibitor,86.0
1429,457206,28126,17723,35823,33583,=,600000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,600.0,uM,,,,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,Muscarinic acetylcholine receptor M1 agonist,61.0
1430,457206,28126,17723,35823,33583,=,600000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,600.0,uM,,,,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,Serotonin 2 (5-HT2) receptor,104784.0
1431,1167490,28153,15736,275648,704882,=,260.0,nM,1,IC50,,,0,6.58,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,260.0,nM,,,,,Acetylcholinesterase inhibitor,93.0
1432,1179798,28155,2022,321311,704882,=,150.0,nM,1,IC50,,,0,6.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,150.0,nM,,,,,Acetylcholinesterase inhibitor,93.0
1433,1107021,28157,8785,121898,39624,>,1000000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1.0,mM,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1434,1082804,28161,9988,286572,39624,=,366000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,366.0,uM,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1435,841747,28163,9989,289870,39624,=,366000.0,nM,1,IC50,,Outside typical range,1,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,366.0,uM,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1436,1023393,28167,8420,66090,33809,=,94.0,%,0,Control,,,0,,BAO_0000082,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Control,=,94.0,%,,,,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,Vitamin K-dependent gamma-carboxylase inhibitor,19910.0
1437,979973,28189,1335,126993,66136,=,52.0,nM,1,IC50,,,0,7.28,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.052,uM,,,,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(C)C)cc2)CCCC1,Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor,12920.0
1438,1286035,28198,12337,72408,66136,=,37.0,nM,1,IC50,,,0,7.43,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.037,uM,,,,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(C)C)cc2)CCCC1,Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor,12920.0
1439,650182,28233,15339,325467,77702,=,0.4898,nM,1,Ki,,,0,9.31,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log Ki,=,-9.31,,,,,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,Adenosine A1 receptor antagonist,114.0
1440,833026,28292,16574,231955,200958,=,28.0,nM,1,IC50,,,0,7.55,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,28.0,nM,,,,,Acetylcholinesterase inhibitor,93.0
1441,839074,28292,16574,231963,704882,=,47.0,nM,1,IC50,,,0,7.33,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,47.0,nM,,,,,Acetylcholinesterase inhibitor,93.0
1442,839077,28292,16574,231962,27251,=,4150.0,nM,1,IC50,,,0,5.38,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4150.0,nM,,,,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,Cholinesterases; ACHE & BCHE inhibitor,104805.0
1443,157735,28295,10978,42120,39624,=,366000.0,nM,1,IC50,,Outside typical range,1,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,366.0,uM,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1444,1105452,28296,14094,190723,167875,=,200.0,nM,1,IC50,,,0,6.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2e-07,M,,,,,Acetylcholinesterase inhibitor,93.0
1445,1251908,28324,16752,292428,27251,=,920.0,nM,1,IC50,,,0,6.04,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.92,uM,,,,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,Cholinesterases; ACHE & BCHE inhibitor,104805.0
1446,1148988,28376,13295,21485,149095,=,20.0,%,0,Displacement,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Displacement,=,20.0,%,,,,,Human herpesvirus 1 DNA polymerase inhibitor,27.0
1447,671193,28393,15111,229640,91392,=,6800.0,nM,1,EC50,,,0,5.17,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,6.8,uM,,,,Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,Adenosine A1 receptor modulator,114.0
1448,651401,28399,15111,229634,381693,=,14.9,%,0,Enhancement,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Enhancement,=,14.9,%,,,,,Phosphodiesterase 4 inhibitor,104679.0
1449,651401,28399,15111,229634,381693,=,14.9,%,0,Enhancement,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Enhancement,=,14.9,%,,,,,Phosphodiesterase 3 inhibitor,104707.0
1450,651401,28399,15111,229634,381693,=,14.9,%,0,Enhancement,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Enhancement,=,14.9,%,,,,,Adenosine receptor antagonist,105024.0
1451,671192,28399,15111,229640,91392,=,122.8,%,0,Enhancement,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Enhancement,=,122.8,%,,,,Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2,Adenosine A1 receptor modulator,114.0
1452,1104501,28410,9498,60265,49931,>,20000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,2e-05,M,,,,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,Dihydrofolate reductase inhibitor,6.0
1453,353949,28517,9630,273972,5970,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,,,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,Serotonin 2a (5-HT2a) receptor antagonist,107.0
1454,353949,28517,9630,273972,5970,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,,,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,Serotonin 2c (5-HT2c) receptor antagonist,108.0
1455,353949,28517,9630,273972,5970,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,,,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,D2-like dopamine receptor antagonist,105671.0
1456,432687,28518,8101,42083,381693,=,28000.0,nM,1,IC50,,,0,4.55,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,28.0,uM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1457,432687,28518,8101,42083,381693,=,28000.0,nM,1,IC50,,,0,4.55,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,28.0,uM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1458,432687,28518,8101,42083,381693,=,28000.0,nM,1,IC50,,,0,4.55,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,28.0,uM,,,,,Adenosine receptor antagonist,105024.0
1459,439205,28518,8101,42082,16485,=,110000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,110.0,uM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1460,1150997,28519,9137,345568,381693,=,20000.0,nM,1,IC50,,,0,4.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,20000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1461,1150997,28519,9137,345568,381693,=,20000.0,nM,1,IC50,,,0,4.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,20000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1462,1150997,28519,9137,345568,381693,=,20000.0,nM,1,IC50,,,0,4.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,20000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1463,844510,28520,8633,8602,381693,=,12700.0,nM,1,IC50,,,0,4.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,12700.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1464,844510,28520,8633,8602,381693,=,12700.0,nM,1,IC50,,,0,4.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,12700.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1465,844510,28520,8633,8602,381693,=,12700.0,nM,1,IC50,,,0,4.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,12700.0,nM,,,,,Adenosine receptor antagonist,105024.0
1466,1184661,28532,10663,128746,4872,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,,,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,Phosphodiesterase 4 inhibitor,104679.0
1467,1213690,28532,10663,128749,16485,=,117000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,117.0,uM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1468,1256463,28534,1775,110939,77702,=,10100.0,nM,1,IC50,,,0,5.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10100.0,nM,,,,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,Adenosine A1 receptor antagonist,114.0
1469,508444,28547,9707,2400,381693,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1470,508444,28547,9707,2400,381693,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1471,508444,28547,9707,2400,381693,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1472,1154841,28550,3214,103904,77702,=,17.0,nM,1,IC50,,,0,7.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,17.0,nM,,,,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,Adenosine A1 receptor antagonist,114.0
1473,1147956,28622,16274,277704,508604,=,205.0,nM,1,IC50,,,0,6.69,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,205.0,nM,,,,,Cholinesterases; ACHE & BCHE inhibitor,104805.0
1474,1170142,28622,16274,277706,704882,=,260.0,nM,1,IC50,,,1,6.58,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,260.0,nM,,,,,Acetylcholinesterase inhibitor,93.0
1475,1293353,28634,11703,11932,1153672,=,2300.0,nM,1,IC50,,,0,5.64,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.3,uM,,,,,Histamine H2 receptor antagonist,102.0
1476,163512,28668,12700,281161,381693,=,19000.0,nM,1,IC50,,,0,4.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,19.0,uM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1477,163512,28668,12700,281161,381693,=,19000.0,nM,1,IC50,,,0,4.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,19.0,uM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1478,163512,28668,12700,281161,381693,=,19000.0,nM,1,IC50,,,0,4.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,19.0,uM,,,,,Adenosine receptor antagonist,105024.0
1479,381733,28669,17813,128909,236019,=,5.0,nM,1,IC50,,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.005,uM,,,,,Androgen Receptor antagonist,56.0
1480,381733,28669,17813,128909,236019,=,5.0,nM,1,IC50,,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.005,uM,,,,,Glucocorticoid receptor antagonist,25.0
1481,381733,28669,17813,128909,236019,=,5.0,nM,1,IC50,,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.005,uM,,,,,Progesterone receptor agonist,36.0
1482,381734,28670,17813,128909,236019,=,125.0,nM,1,IC50,,,0,6.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.125,uM,,,,,Androgen Receptor antagonist,56.0
1483,381734,28670,17813,128909,236019,=,125.0,nM,1,IC50,,,0,6.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.125,uM,,,,,Glucocorticoid receptor antagonist,25.0
1484,381734,28670,17813,128909,236019,=,125.0,nM,1,IC50,,,0,6.9,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.125,uM,,,,,Progesterone receptor agonist,36.0
1485,650247,28738,15948,66819,61315,=,13.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,13.0,%,,,,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,DNA topoisomerase I inhibitor,62.0
1486,157736,28739,10978,42120,39624,=,482.0,M-1 min-1,0,KHOX,,,0,,BAO_0000179,,,,,,1,KHOX,=,482.0,M-1 min-1,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1487,1105455,28743,14094,190723,167875,=,200.0,nM,1,Ki,,,0,6.7,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2e-07,M,,,,,Acetylcholinesterase inhibitor,93.0
1488,1082809,28763,9988,286572,39624,=,26.1,%,0,Rmax,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Rmax,=,26.1,%,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1489,1082806,28770,9988,286572,39624,=,482.0,M-1 min-1,0,kHOX,,,1,,BAO_0000179,,,,,,1,kHOX,=,482.0,M-1 min-1,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
1490,841748,28772,9989,289870,39624,=,482.0,M-1 min-1,0,kHOX,,,0,,BAO_0000179,,,,,,1,kHOX,=,482.0,M-1 min-1,,,,C[n+]1ccccc1/C=N/O.[Cl-],Acetylcholinesterase activator,93.0
